Breed,Age,Color,Sex,Class
GERM SHEPHERD - MASTIFF,Infant - Younger than 6 months,MALE,TAN
LABRADOR RETR - MIX,Older than 1 year,MALE,BLACK
,Youth - Younger than 1 year,MALE,BLACK
,,FEMALE,BRN TABBY
,Older than 1 year,FEMALE,BLACK
,Older than 1 year,MALE,ORANGE
,,UNKNOWN,WHITE
,,UNKNOWN,BLACK
GERM SHEPHERD - MIX,Infant - Younger than 6 months,FEMALE,BROWN
,,MALE,ORANGE
LABRADOR RETR - MIX,Youth - Younger than 1 year,MALE,BROWN
,Older than 1 year,FEMALE,RED
,Older than 1 year,MALE,GRAY
,Older than 1 year,MALE,BLACK
,,FEMALE,ORG TABBY
,,FEMALE,BUFF
,,FEMALE,ORG TABBY
,Older than 1 year,MALE,WHITE
AKITA - ALASKAN HUSKY,,MALE,WHITE
BEAGLE - DACHSHUND,Older than 1 year,MALE,BROWN
,,FEMALE,BRN TABBY
GERM SHEPHERD - PIT BULL,Older than 1 year,MALE,RED
,,UNKNOWN,BRN TIGER
,Older than 1 year,FEMALE,BRN TABBY
COCKER SPAN - MIX,Older than 1 year,MALE,BLACK
,,MALE,BLK TABBY
,Infant - Younger than 6 months,FEMALE,GRAY
PARSON RUSS TER - MIX,Youth - Younger than 1 year,MALE,WHITE
,Older than 7 years,MALE,FAWN
,Older than 7 years,FEMALE,GRAY
,,FEMALE,WHITE
,,UNKNOWN,GRAY
CHIHUAHUA SH - PURE BRED,Older than 7 years,MALE,TAN
,,UNKNOWN,BLACK
,,FEMALE,BROWN
,,FEMALE,WHITE
,,UNKNOWN,GRAY TABBY
,Infant - Younger than 6 months,MALE,BRN TABBY
,Older than 1 year,MALE,BUFF
,Older than 1 year,MALE,GRAY
,Older than 7 years,MALE,BLACK
,,MALE,BRN TABBY
,,FEMALE,BRN TABBY
,,UNKNOWN,CALICO
,,MALE,SEAL PT
,Older than 1 year,FEMALE,GRAY
LABRADOR RETR - CHIHUAHUA SH,Infant - Younger than 6 months,FEMALE,BLACK
LABRADOR RETR - MIX,Youth - Younger than 1 year,FEMALE,BLACK
,Youth - Younger than 1 year,FEMALE,BRN TABBY
AKITA - LABRADOR RETR,Older than 7 years,MALE,BROWN
,,MALE,TAN
,,MALE,BLACK
,,MALE,BUFF
,Older than 7 years,MALE,GRAY
,,UNKNOWN,GRAY
,Youth - Younger than 1 year,FEMALE,ORG TABBY
,Older than 1 year,FEMALE,BL BRINDLE
,,FEMALE,BLACK
LABRADOR RETR - ENG COONHOUND,Infant - Younger than 6 months,FEMALE,BLACK
,,MALE,WHITE
,,MALE,ORG TABBY
,,UNKNOWN,BRN TABBY
LABRADOR RETR - MIX,,FEMALE,BLACK
,,FEMALE,GRAY
,Infant - Younger than 6 months,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,BLACK
,Older than 1 year,FEMALE,BLACK
,Older than 1 year,FEMALE,TORTIE
,Infant - Younger than 6 months,MALE,WHITE
,,UNKNOWN,BRN TIGER
PIT BULL - MIX,,MALE,WHITE
MASTIFF - MIX,,MALE,BR BRINDLE
,Older than 7 years,FEMALE,BLACK
,,MALE,ORG TABBY
RHOD RIDGEBACK - MIX,,MALE,RED
,,FEMALE,GRAY TABBY
,,MALE,BLACK
,Older than 1 year,FEMALE,SLVR TABBY
,Older than 7 years,MALE,BRN TABBY
,,UNKNOWN,BLACK
PIT BULL - MIX,Youth - Younger than 1 year,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,GRAY
,Youth - Younger than 1 year,FEMALE,GRAY
,,UNKNOWN,ORG TIGER
,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,MALE,GRAY TABBY
,,UNKNOWN,ORG TABBY
,,UNKNOWN,GRAY
,Youth - Younger than 1 year,FEMALE,BLACK
,Older than 1 year,MALE,ORG TABBY
MIN PINSCHER - MIX,,MALE,BLACK
,Older than 1 year,MALE,BROWN
,,FEMALE,BLACK
,,UNKNOWN,LYNX PT
,Older than 1 year,MALE,TAN
,,MALE,WHITE
,,FEMALE,GRAY TIGER
,Older than 7 years,MALE,BROWN
PIT BULL - MIX,Infant - Younger than 6 months,FEMALE,WHITE
AUST SHEPHERD - MIX,Older than 1 year,FEMALE,WHITE
,Older than 7 years,FEMALE,FAWN
,Older than 1 year,MALE,BR BRINDLE
,Older than 7 years,FEMALE,BROWN
LABRADOR RETR - MIX,Older than 1 year,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,GRAY
,,FEMALE,WHITE
,,UNKNOWN,BLACK
,Youth - Younger than 1 year,FEMALE,BLACK
,Older than 1 year,FEMALE,BROWN
,Infant - Younger than 6 months,MALE,GRAY TABBY
,Older than 1 year,MALE,BROWN
,Infant - Younger than 6 months,MALE,GRAY
,Infant - Younger than 6 months,MALE,GRAY TABBY
,,UNKNOWN,GRAY TABBY
PIT BULL - LABRADOR RETR,Infant - Younger than 6 months,MALE,BROWN
COCKER SPAN - POODLE MIN,Older than 1 year,MALE,BLACK
ROTTWEILER - MIX,Infant - Younger than 6 months,FEMALE,BLACK
,Older than 1 year,FEMALE,WHITE
,,UNKNOWN,BLACK
,,MALE,GOLD
PIT BULL - MIX,Older than 1 year,FEMALE,BLACK
POMERANIAN - CHIHUAHUA LH,Older than 7 years,FEMALE,TAN
PIT BULL - BOXER,,FEMALE,BR BRINDLE
,Older than 1 year,FEMALE,BLACK
,Older than 1 year,MALE,BR BRINDLE
SIBERIAN HUSKY - COLLIE SMOOTH,Older than 1 year,FEMALE,WHITE
,Infant - Younger than 6 months,UNKNOWN,ORANGE
,Infant - Younger than 6 months,FEMALE,BRN TABBY
,,FEMALE,UNKNOWN
,Older than 7 years,FEMALE,LIVER
CANE CORSO - LABRADOR RETR,Youth - Younger than 1 year,MALE,BLACK
,Older than 1 year,MALE,TAN
,,FEMALE,BLACK
,Older than 1 year,MALE,TRICOLOR
,,MALE,BRN TIGER
,Infant - Younger than 6 months,FEMALE,GRAY
,Older than 7 years,FEMALE,BLACK
POODLE MIN - MIX,Older than 1 year,MALE,BLACK
,,MALE,GRAY
,Older than 7 years,FEMALE,WHITE
,,FEMALE,CALICO
,,FEMALE,CALICO
,Older than 1 year,FEMALE,TAN
LABRADOR RETR - MIX,Infant - Younger than 6 months,MALE,BLACK
FOX TERR WIRE - CHIHUAHUA LH,,FEMALE,BROWN
,,UNKNOWN,GRAY
,Infant - Younger than 6 months,MALE,BLK SMOKE
,,MALE,BROWN
,Older than 7 years,MALE,WHITE
,Older than 1 year,FEMALE,GRAY TABBY
,Older than 1 year,MALE,TRICOLOR
,Infant - Younger than 6 months,MALE,WHITE
,Infant - Younger than 6 months,FEMALE,BLACK
BASSET HOUND - BEAGLE,Older than 1 year,FEMALE,TRICOLOR
GOLDEN RETR - BEAGLE,Infant - Younger than 6 months,MALE,BROWN
,Older than 1 year,FEMALE,GRAY
,Infant - Younger than 6 months,MALE,BLACK
,,UNKNOWN,BLACK
,,UNKNOWN,ORG TABBY
,Older than 1 year,FEMALE,BLACK
,,MALE,UNKNOWN
BEAGLE - MIX,Older than 1 year,FEMALE,BLACK
JACK RUSS TER - BEAGLE,Youth - Younger than 1 year,MALE,TAN
GERM SHEPHERD - COLLIE ROUGH,,MALE,BLACK
,,FEMALE,BLACK
,,MALE,BLACK
,,UNKNOWN,BROWN
,Older than 1 year,FEMALE,TORTIE
,Infant - Younger than 6 months,FEMALE,BRN TABBY
,Infant - Younger than 6 months,UNKNOWN,BLACK
,,FEMALE,WHITE
,Older than 7 years,FEMALE,BROWN
BORDER COLLIE - MIX,Infant - Younger than 6 months,MALE,BLACK
,,MALE,UNKNOWN
SIBERIAN HUSKY - MIX,,FEMALE,BLACK
DOMESTIC SH - DOMESTIC SH,Older than 1 year,MALE,ORG TABBY
,Infant - Younger than 6 months,FEMALE,TORTIE
GERM SHEPHERD - MIX,Youth - Younger than 1 year,FEMALE,TAN
,Older than 1 year,FEMALE,BLACK
GERM SHEPHERD - MIX,Infant - Younger than 6 months,MALE,BROWN
,Older than 1 year,MALE,BR BRINDLE
,Older than 1 year,MALE,BROWN
,,UNKNOWN,WHITE
,Infant - Younger than 6 months,FEMALE,BRN TABBY
SCOT TERRIER - LABRADOR RETR,Infant - Younger than 6 months,FEMALE,WHITE
,Infant - Younger than 6 months,MALE,ORG TIGER
,Older than 1 year,MALE,BROWN
,Infant - Younger than 6 months,MALE,BLK TIGER
BOXER - AMER BULLDOG,,MALE,BLACK
,Older than 7 years,MALE,BLACK
DACHSHUND - MIX,Older than 7 years,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,BLACK
,,UNKNOWN,GRAY
,Infant - Younger than 6 months,MALE,WHITE
GERM SHEPHERD - MIX,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,WHITE
,Older than 1 year,FEMALE,GRAY
SIBERIAN HUSKY - MIX,Older than 1 year,MALE,WHITE
,Infant - Younger than 6 months,MALE,GRAY
SIAMESE - MIX,,FEMALE,TORTIE PT
GERM SHEPHERD - GERM SHEPHERD,Older than 1 year,FEMALE,TAN
,Youth - Younger than 1 year,MALE,BROWN
PARSON RUSS TER - FOX TERR WIRE,Older than 1 year,FEMALE,WHITE
,Infant - Younger than 6 months,FEMALE,GRAY TABBY
,,FEMALE,BROWN
,,UNKNOWN,BLACK
,Infant - Younger than 6 months,FEMALE,BRN TABBY
,Infant - Younger than 6 months,MALE,WHITE
BEAGLE - MIX,Older than 1 year,MALE,RED
,Older than 1 year,MALE,BUFF
,Older than 1 year,MALE,BROWN
BEAGLE - MIX,Older than 1 year,FEMALE,BROWN
,Infant - Younger than 6 months,MALE,BRN TABBY
,Youth - Younger than 1 year,FEMALE,GRAY TABBY
,,MALE,BRN TABBY
,Infant - Younger than 6 months,FEMALE,TRICOLOR
,,UNKNOWN,GRAY
,Infant - Younger than 6 months,FEMALE,TORTIE
,Infant - Younger than 6 months,MALE,ORANGE
WELSH CORGI CAR - MIX,,MALE,BROWN
,Infant - Younger than 6 months,MALE,ORG TABBY
,,FEMALE,BL BRINDLE
,,MALE,BL BRINDLE
,Older than 7 years,FEMALE,FAWN
,,UNKNOWN,BLACK
,Older than 1 year,FEMALE,BR BRINDLE
,Infant - Younger than 6 months,MALE,WHITE
BOXER - MIX,Infant - Younger than 6 months,MALE,BLACK
,Infant - Younger than 6 months,MALE,ORG TABBY
BORDER COLLIE - MIX,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,UNKNOWN,GRAY TABBY
,Infant - Younger than 6 months,FEMALE,BRN TABBY
,Older than 1 year,FEMALE,GRAY
,Infant - Younger than 6 months,MALE,ORG TABBY
BOXER - MIX,Youth - Younger than 1 year,MALE,BROWN
,Older than 1 year,MALE,RED
,Infant - Younger than 6 months,FEMALE,CALICO PT
DOMESTIC SH - DOMESTIC SH,Infant - Younger than 6 months,FEMALE,BRN TABBY
,Infant - Younger than 6 months,MALE,BROWN
,,MALE,WHITE
LABRADOR RETR - MIX,Older than 1 year,MALE,BROWN
,,MALE,WHITE
BEAGLE - BASSET HOUND,Older than 1 year,MALE,TRICOLOR
,Older than 1 year,FEMALE,BROWN
,,MALE,UNKNOWN
,Older than 1 year,MALE,BROWN
,,MALE,BR BRINDLE
,Infant - Younger than 6 months,FEMALE,BRN TABBY
,,FEMALE,GRAY TIGER
SCHNAUZER MIN - PURE BRED,Older than 7 years,FEMALE,BLACK
ROTTWEILER - MIX,,MALE,BLACK
,Infant - Younger than 6 months,MALE,GRAY
,Older than 1 year,FEMALE,GRAY
,,UNKNOWN,BLACK
,Infant - Younger than 6 months,MALE,ORG TABBY
,,UNKNOWN,BLACK
,,MALE,GRAY
,Older than 1 year,MALE,BLACK
,Older than 1 year,MALE,BR BRINDLE
,Infant - Younger than 6 months,MALE,BLACK
CHIHUAHUA LH - POMERANIAN,Older than 1 year,FEMALE,TAN
,,UNKNOWN,TORTIE
,,UNKNOWN,BLACK
,,MALE,GRAY TABBY
PUG - BOSTON TERRIER,,FEMALE,BR BRINDLE
,Infant - Younger than 6 months,FEMALE,TORTIE
,,UNKNOWN,WHITE
,Older than 1 year,FEMALE,GRAY
,Infant - Younger than 6 months,MALE,BLACK
,Youth - Younger than 1 year,FEMALE,GRAY TABBY
PIT BULL - BEAGLE,Infant - Younger than 6 months,UNKNOWN,TAN
,Older than 1 year,MALE,BROWN
GERM SHEPHERD - MIX,,FEMALE,TRICOLOR
,Older than 7 years,FEMALE,BLACK
LABRADOR RETR - MIX,Older than 1 year,MALE,BLACK
PARSON RUSS TER - MIX,Older than 7 years,MALE,BLACK
,Youth - Younger than 1 year,FEMALE,GRAY TABBY
,,UNKNOWN,BLACK
,,MALE,BR BRINDLE
,Older than 1 year,MALE,BUFF
,Older than 1 year,MALE,RED
POMERANIAN - MIX,Older than 1 year,MALE,RED
,Infant - Younger than 6 months,MALE,GRAY
,,FEMALE,WHITE
PIT BULL - MIX,,MALE,WHITE
LABRADOR RETR - MIX,Older than 1 year,MALE,BLACK
,Older than 1 year,FEMALE,BLACK
ROTTWEILER - MIX,Older than 1 year,MALE,BLACK
LABRADOR RETR - MIX,,FEMALE,RED
,,UNKNOWN,WHITE
,Youth - Younger than 1 year,MALE,WHITE
LABRADOR RETR - MIX,,MALE,BR BRINDLE
,Older than 1 year,MALE,BLUE MERLE
,,FEMALE,WHITE
,Older than 1 year,FEMALE,BL BRINDLE
,Infant - Younger than 6 months,FEMALE,TORTIE
,,FEMALE,BLK TABBY
,,FEMALE,GRAY TABBY
,,FEMALE,BLACK
,,MALE,BR BRINDLE
PUG - MIX,Older than 1 year,FEMALE,BROWN
,Older than 1 year,FEMALE,BLACK
,Older than 1 year,MALE,WHITE
,Older than 1 year,FEMALE,RED
,Infant - Younger than 6 months,MALE,GRAY
,Older than 1 year,FEMALE,BROWN
,Infant - Younger than 6 months,UNKNOWN,BLACK
,Infant - Younger than 6 months,FEMALE,BRN TIGER
LABRADOR RETR - MIX,,MALE,BLACK
,Older than 7 years,MALE,GRAY TABBY
,,MALE,ORG TABBY
,Youth - Younger than 1 year,MALE,GRAY
,Infant - Younger than 6 months,MALE,GRAY
CAIRN TERRIER - MIX,Older than 1 year,FEMALE,BROWN
,Youth - Younger than 1 year,FEMALE,BR BRINDLE
POODLE MIN - MIX,Older than 7 years,FEMALE,WHITE
,,MALE,WHITE
,Infant - Younger than 6 months,FEMALE,GRAY TABBY
,Older than 1 year,FEMALE,WHITE
,Older than 7 years,FEMALE,WHITE
,Older than 1 year,MALE,YELLOW
,,FEMALE,UNKNOWN
,Older than 1 year,MALE,WHITE
,Older than 1 year,FEMALE,BLACK
,,UNKNOWN,BLACK
SHETLD SHEEPDOG - MIX,Older than 1 year,MALE,WHITE
,Infant - Younger than 6 months,MALE,GRAY TIGER
,Infant - Younger than 6 months,FEMALE,YELLOW
JACK RUSS TER - CHIHUAHUA SH,Youth - Younger than 1 year,MALE,WHITE
,Infant - Younger than 6 months,FEMALE,BLACK
BULL TERRIER - MIX,,FEMALE,BLACK
GERM SHEPHERD - MIX,Infant - Younger than 6 months,MALE,BLACK
,,MALE,GRAY
,,UNKNOWN,GRAY
YORKSHIRE TERR - MIX,Older than 7 years,FEMALE,TAN
,Older than 7 years,MALE,BLACK
,Infant - Younger than 6 months,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,GRAY
,,FEMALE,BR BRINDLE
BEAGLE - MIX,Older than 1 year,FEMALE,WHITE
BOXER - JACK RUSS TER,Older than 1 year,MALE,RED
,Older than 1 year,MALE,BLACK
LABRADOR RETR - MIX,,MALE,BLACK
PUG - MIX,Youth - Younger than 1 year,MALE,TAN
,Older than 7 years,MALE,GRAY
PIT BULL - MIX,,MALE,BROWN
,,FEMALE,CALICO
PUG - BEAGLE,Infant - Younger than 6 months,MALE,BROWN
,,FEMALE,BRN TABBY
PIT BULL - MIX,Older than 1 year,MALE,BROWN
,Older than 1 year,MALE,ORANGE
,Infant - Younger than 6 months,FEMALE,BRN TABBY
,Older than 1 year,MALE,CRM TABBY
,Older than 1 year,MALE,CHOCOLATE
,Older than 1 year,FEMALE,FAWN
GOLDEN RETR - MIX,,MALE,BROWN
,,MALE,GRAY
,Infant - Younger than 6 months,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,BLK TABBY
,Youth - Younger than 1 year,MALE,BROWN
,Infant - Younger than 6 months,UNKNOWN,GRAY
,Older than 1 year,FEMALE,BLACK
GREAT PYRENEES - MIX,Older than 1 year,MALE,WHITE
,,FEMALE,BUFF
,Older than 1 year,MALE,GRAY
DALMATIAN - MIX,Older than 7 years,MALE,WHITE
,Older than 1 year,FEMALE,BLACK
PIT BULL - LABRADOR RETR,Infant - Younger than 6 months,MALE,BLACK
,,MALE,TRICOLOR
,,FEMALE,GRAY
,Older than 1 year,FEMALE,BUFF
BICHON FRISE - MIX,Older than 1 year,FEMALE,BROWN
BASSET HOUND - BEAGLE,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,MALE,BLACK
,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,MALE,BRN TABBY
,,FEMALE,CALICO
GERM SHEPHERD - MIX,Infant - Younger than 6 months,MALE,TAN
,Older than 1 year,FEMALE,TRICOLOR
GERM SHEPHERD - PIT BULL,,MALE,BROWN
AUST CATTLE DOG - BOXER,Youth - Younger than 1 year,FEMALE,BROWN
,Infant - Younger than 6 months,FEMALE,BLACK
,Older than 7 years,FEMALE,CALICO
,,MALE,ORG TABBY
YORKSHIRE TERR - CAIRN TERRIER,,FEMALE,BLACK
,Older than 7 years,FEMALE,GRAY
,Older than 1 year,MALE,ORANGE
,Older than 1 year,MALE,FAWN
,Infant - Younger than 6 months,FEMALE,FAWN
,,FEMALE,TORTIE
,Infant - Younger than 6 months,MALE,ORG TABBY
,Infant - Younger than 6 months,UNKNOWN,GRAY
,Older than 1 year,MALE,TAN
SUSSEX SPAN - SHETLD SHEEPDOG,Older than 1 year,MALE,BLACK
,Older than 7 years,MALE,WHITE
,Infant - Younger than 6 months,FEMALE,BROWN
,Older than 7 years,MALE,BLACK
BEAGLE - MIX,Older than 1 year,FEMALE,TRICOLOR
,,FEMALE,BLACK
,,FEMALE,TORTIE
,,MALE,UNKNOWN
,,MALE,TAN
,Older than 1 year,FEMALE,BROWN
PULI - MIX,Older than 7 years,MALE,BLACK
,,MALE,BROWN
,Infant - Younger than 6 months,FEMALE,GRAY
,,FEMALE,BRN TABBY
PIT BULL - LABRADOR RETR,Older than 1 year,MALE,BROWN
,,FEMALE,CREAM
AUST CATTLE DOG - MIX,Older than 1 year,MALE,BR BRINDLE
,Older than 1 year,FEMALE,TORTIE
,Older than 1 year,MALE,CRM TABBY
LABRADOR RETR - MIX,Older than 1 year,MALE,BR BRINDLE
,,FEMALE,WHITE
SIBERIAN HUSKY - MIX,Older than 7 years,FEMALE,RED
,,MALE,BLACK
,Older than 7 years,FEMALE,TRICOLOR
,Older than 1 year,MALE,WHITE
,,UNKNOWN,BLACK
,,MALE,UNKNOWN
,Infant - Younger than 6 months,FEMALE,BLACK
,,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,TORTIE
,,UNKNOWN,BLACK
,Older than 1 year,FEMALE,WHITE
,Older than 7 years,MALE,BLACK
,Older than 7 years,MALE,
LABRADOR RETR - PIT BULL,,FEMALE,BROWN
,,UNKNOWN,BLACK
,Infant - Younger than 6 months,MALE,BLACK
LABRADOR RETR - PIT BULL,,MALE,YELLOW
,Infant - Younger than 6 months,FEMALE,TORTIE
,,MALE,FAWN
,Older than 1 year,MALE,BLUE
,Older than 1 year,FEMALE,BLACK
BORDER COLLIE - MIX,Infant - Younger than 6 months,FEMALE,BLACK
,,FEMALE,BROWN
DACHSHUND - MIX,,MALE,BROWN
LABRADOR RETR - MIX,Older than 1 year,MALE,BLACK
SHIH TZU - BICHON FRISE,Older than 7 years,FEMALE,WHITE
,Older than 1 year,MALE,BLACK
,Older than 1 year,FEMALE,CALICO
,,MALE,BR BRINDLE
,,MALE,BLACK
,Older than 1 year,MALE,BROWN
,Youth - Younger than 1 year,FEMALE,TORTIE
,Older than 1 year,FEMALE,CALICO
,Older than 1 year,MALE,ORANGE
,Older than 7 years,FEMALE,BLACK
,Older than 1 year,FEMALE,WHITE
,Older than 1 year,FEMALE,BRN TABBY
JACK RUSS TER - SHIH TZU,Youth - Younger than 1 year,MALE,GOLD
,Older than 1 year,FEMALE,CHOCOLATE
,Infant - Younger than 6 months,MALE,GRAY TABBY
,Older than 1 year,FEMALE,BR BRINDLE
,,MALE,BRN TABBY
,,UNKNOWN,BLACK
BORDER COLLIE - MIX,,MALE,BLACK
BEAGLE - MIX,Older than 1 year,FEMALE,RED
BOXER - LABRADOR RETR,Older than 7 years,MALE,TRICOLOR
,,MALE,BUFF
CAIRN TERRIER - MIX,Youth - Younger than 1 year,MALE,TAN
,Infant - Younger than 6 months,FEMALE,GRAY TABBY
,,FEMALE,BLACK
,,UNKNOWN,BLACK
,,UNKNOWN,BLACK
,Infant - Younger than 6 months,FEMALE,SLVR TABBY
AMER FOXHOUND - MIX,Older than 1 year,MALE,WHITE
,,FEMALE,BLACK
TOY FOX TERRIER - BEAGLE,Older than 1 year,MALE,BLACK
,Older than 1 year,FEMALE,CALICO
BULLMASTIFF - MIX,Youth - Younger than 1 year,FEMALE,BROWN
,Infant - Younger than 6 months,MALE,BRN TABBY
POODLE MIN - COCKER SPAN,Older than 1 year,MALE,WHITE
BEAGLE - DACHSHUND,Infant - Younger than 6 months,MALE,BROWN
,,FEMALE,GRAY TABBY
,Youth - Younger than 1 year,MALE,WHITE
BOXER - MIX,Infant - Younger than 6 months,MALE,BROWN
LABRADOR RETR - MIX,Older than 1 year,MALE,BROWN
,Older than 1 year,FEMALE,BLACK
BEAGLE - MIX,Older than 7 years,MALE,BROWN
ROTTWEILER - MIX,Infant - Younger than 6 months,FEMALE,BLACK
PUG - BOSTON TERRIER,Older than 1 year,MALE,BLACK
,,UNKNOWN,GRAY TABBY
,Older than 1 year,MALE,GRAY
,,FEMALE,BROWN
PIT BULL - MIX,Older than 1 year,FEMALE,BLACK
,Older than 7 years,FEMALE,BROWN
BRITTANY - AUST SHEPHERD,Infant - Younger than 6 months,MALE,CHOCOLATE
,Infant - Younger than 6 months,FEMALE,TAN
,,MALE,BLACK
MASTIFF - MIX,Older than 1 year,FEMALE,BLACK
,Older than 7 years,MALE,GRAY
BORDER COLLIE - LABRADOR RETR,Infant - Younger than 6 months,MALE,TRICOLOR
,,FEMALE,TORTIE
,Older than 1 year,FEMALE,BLACK
,Older than 1 year,MALE,BLACK
,Older than 1 year,FEMALE,ORANGE
,,UNKNOWN,GRAY TABBY
LABRADOR RETR - MIX,Older than 1 year,FEMALE,BLACK
,Older than 1 year,MALE,TRICOLOR
,,MALE,ORG TIGER
GERM SHEPHERD - MIX,Youth - Younger than 1 year,MALE,BLACK
,Older than 7 years,MALE,ORG TABBY
,Older than 1 year,UNKNOWN,BLACK
ENG FOXHOUND - MIX,Older than 1 year,FEMALE,WHITE
,Older than 7 years,FEMALE,BLACK
,Youth - Younger than 1 year,FEMALE,GRAY TABBY
,,UNKNOWN,BLACK
CHIHUAHUA SH - MIX,,FEMALE,TAN
PIT BULL - MIX,,FEMALE,FAWN
,Older than 1 year,MALE,GRAY
,Older than 1 year,FEMALE,WHITE
,Youth - Younger than 1 year,UNKNOWN,BLACK
,Youth - Younger than 1 year,MALE,GRAY
,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,WHITE
RAT TERRIER - MIX,Older than 7 years,MALE,BL BRINDLE
,Infant - Younger than 6 months,FEMALE,BRN TIGER
,,MALE,BROWN
,Older than 7 years,MALE,ORANGE
,,UNKNOWN,BLACK
,,FEMALE,GRAY
,,UNKNOWN,GRAY
,Youth - Younger than 1 year,UNKNOWN,BLACK
ANATOL SHEPHERD - MIX,Older than 1 year,FEMALE,GOLD
,Infant - Younger than 6 months,FEMALE,CALICO
,Infant - Younger than 6 months,FEMALE,BRN TABBY
SIBERIAN HUSKY - MIX,Older than 7 years,FEMALE,SILVER
,Infant - Younger than 6 months,MALE,CREAM
GOLDEN RETR - MIX,,MALE,BROWN
,,FEMALE,FAWN
MALTESE - POODLE MIN,Older than 1 year,MALE,WHITE
,Infant - Younger than 6 months,MALE,ORANGE
,Infant - Younger than 6 months,MALE,ORANGE
,,FEMALE,BR BRINDLE
,,FEMALE,BROWN
CHIHUAHUA SH - MIX,Infant - Younger than 6 months,FEMALE,BROWN
,Infant - Younger than 6 months,FEMALE,WHITE
,Infant - Younger than 6 months,UNKNOWN,BLK TABBY
,Older than 7 years,MALE,BROWN
,,UNKNOWN,ORANGE
,Older than 1 year,FEMALE,WHITE
,Infant - Younger than 6 months,FEMALE,GRAY
,Older than 1 year,MALE,BRN TABBY
,,FEMALE,BLACK
,,UNKNOWN,GRAY
,,FEMALE,WHITE
LABRADOR RETR - WEIMARANER,Infant - Younger than 6 months,UNKNOWN,BLACK
,Older than 7 years,FEMALE,BLACK
GREYHOUND - LABRADOR RETR,Older than 7 years,MALE,BLACK
,,UNKNOWN,BLACK
,Infant - Younger than 6 months,MALE,BUFF
,Infant - Younger than 6 months,MALE,GRAY TABBY
,,MALE,ORG TABBY
,,MALE,BLACK
,Youth - Younger than 1 year,FEMALE,CALICO
,Youth - Younger than 1 year,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,GRAY TABBY
,Infant - Younger than 6 months,FEMALE,BLACK
LABRADOR RETR - ROTTWEILER,,MALE,BLACK
,Older than 1 year,FEMALE,BROWN
,,FEMALE,GRAY
BOXER - MIX,Infant - Younger than 6 months,FEMALE,BROWN
PIT BULL - MIX,,FEMALE,GRAY
BELG MALINOIS - PIT BULL,,FEMALE,BROWN
,Older than 7 years,FEMALE,CHOCOLATE
,Infant - Younger than 6 months,UNKNOWN,GRAY TABBY
,Youth - Younger than 1 year,FEMALE,TORTIE
,Older than 1 year,MALE,TRICOLOR
,,MALE,WHITE
,Older than 1 year,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,WHITE
POINTER - MIX,Infant - Younger than 6 months,MALE,TAN
,,FEMALE,TAN
,Older than 1 year,FEMALE,CALICO
PUG - BEAGLE,Older than 1 year,MALE,BLACK
ROTTWEILER - MIX,Infant - Younger than 6 months,FEMALE,BLACK
,Youth - Younger than 1 year,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,BRN TIGER
SIAMESE - MIX,Infant - Younger than 6 months,MALE,WHITE
,,MALE,BLUE
AMER ESKIMO - POMERANIAN,Older than 1 year,FEMALE,WHITE
,Older than 1 year,FEMALE,TAN
,Infant - Younger than 6 months,FEMALE,CALICO
,Infant - Younger than 6 months,FEMALE,GRAY TABBY
,,UNKNOWN,GRAY
,,FEMALE,BLUE
AMER BULLDOG - MIX,Older than 7 years,FEMALE,TAN
,Older than 1 year,FEMALE,TORTIE
,Older than 1 year,MALE,BLK TIGER
YORKSHIRE TERR - LABRADOR RETR,Infant - Younger than 6 months,FEMALE,TAN
,Infant - Younger than 6 months,FEMALE,FLAME PT
,Infant - Younger than 6 months,MALE,ORANGE
CANE CORSO - MIX,,FEMALE,BR BRINDLE
,Older than 1 year,MALE,BLACK
,,UNKNOWN,BRN TABBY
,,UNKNOWN,BLACK
,,UNKNOWN,BRN MERLE
PIT BULL - MIX,Older than 1 year,MALE,WHITE
,Infant - Younger than 6 months,MALE,BR BRINDLE
,Infant - Younger than 6 months,MALE,BROWN
,Infant - Younger than 6 months,MALE,BRN TABBY
GERM SHEPHERD - MIX,,MALE,BROWN
,,FEMALE,BUFF
,,UNKNOWN,BLACK
,Infant - Younger than 6 months,MALE,BLACK
TR WALKER HOUND - ENG FOXHOUND,Older than 1 year,FEMALE,TRICOLOR
