uid1,uid2
600930241,100000606094454
600930241,100000677236457
600930241,100001296362499
600930241,100001509347088
604346175,504649676
604346175,510952871
604346175,617610831
604346175,620302405
604346175,630416754
604346175,665100132
604346175,725083823
604346175,727563998
604346175,1188934029
604346175,1254727220
604346175,100000266200410
604346175,100000316500688
604346175,100000492578077
604346175,100000600083933
604346175,100000940759869
609605536,500877806
609605536,533173963
609605536,534263084
609605536,534681499
609605536,549763097
609605536,569888241
609605536,628760671
609605536,663093622
609605536,671846619
609605536,674728853
609605536,684630835
609605536,696993865
609605536,727563998
609605536,807649287
609605536,1163091134
609605536,1241403557
609605536,1556089309
609605536,100000323015646
609605536,100000612525346
612837454,1041788279
614286230,506370
614286230,600949
614286230,601882
614286230,1238013
614286230,1509804
614286230,3331281
614286230,9374187
614286230,17821835
614286230,18200045
614286230,29201512
614286230,37002724
614286230,60711499
614286230,506917852
614286230,508956711
614286230,517426254
614286230,536663246
614286230,540579618
614286230,546179068
614286230,589079010
614286230,589617649
614286230,597778741
614286230,615837196
614286230,629320458
614286230,659781080
614286230,661185194
614286230,671633819
614286230,683511687
614286230,696252057
614286230,718832946
614286230,727563998
614286230,733156388
614286230,763494180
614286230,875535240
614286230,892455102
614286230,1030110076
614286230,1038750001
614286230,1049580056
614286230,1050570217
614286230,1068871106
614286230,1073949296
614286230,1076087748
614286230,1091400024
614286230,1108639327
614286230,1120787189
614286230,1227211865
614286230,1230510058
614286230,1232833944
614286230,1327530017
614286230,1343896504
614286230,1363821238
614286230,1428111065
614286230,1447080976
614286230,1473030615
614286230,1479570125
614286230,1481324205
614286230,100000029148865
614286230,100000206954468
614286230,100000331485180
614286230,100000352770318
614286230,100001036653603
614286230,100002961471223
614286230,100003039814401
614286230,100003743835116
614286230,100003811684814
614286230,100006250084766
615837196,506370
615837196,600949
615837196,1238013
615837196,1509804
615837196,9374187
615837196,17821835
615837196,18200045
615837196,29201512
615837196,37002724
615837196,60711499
615837196,506917852
615837196,508956711
615837196,517426254
615837196,536663246
615837196,540579618
615837196,546179068
615837196,589079010
615837196,597778741
615837196,614286230
615837196,629320458
615837196,659781080
615837196,661185194
615837196,671633819
615837196,696252057
615837196,706980194
615837196,733156388
615837196,763494180
615837196,875535240
615837196,892455102
615837196,1030110076
615837196,1038750001
615837196,1049580056
615837196,1050570217
615837196,1068871106
615837196,1073949296
615837196,1076087748
615837196,1091400024
615837196,1108639327
615837196,1120787189
615837196,1227211865
615837196,1232833944
615837196,1327530017
615837196,1331280160
615837196,1343896504
615837196,1428111065
615837196,1447080976
615837196,1473030615
615837196,1479570125
615837196,1481324205
615837196,100000029148865
615837196,100000206954468
615837196,100000331485180
615837196,100000352770318
615837196,100001036653603
615837196,100001791209212
615837196,100002961471223
615837196,100003743835116
615837196,100003811684814
615837196,100006250084766
617527360,503825478
617527360,520296349
617527360,555396174
617527360,555572553
617527360,557087412
617527360,566203046
617527360,579486364
617527360,600930241
617527360,620302405
617527360,620792567
617527360,632458478
617527360,641721813
617527360,674728853
617527360,682961145
617527360,683531633
617527360,683937650
617527360,684121442
617527360,684660068
617527360,685081642
617527360,696993865
617527360,699863289
617527360,701491646
617527360,732321950
617527360,790880260
617527360,793452312
617527360,801083603
617527360,805909094
617527360,821469432
617527360,833585471
617527360,837007299
617527360,1043382151
617527360,1188655844
617527360,1217832393
617527360,1450843516
617527360,1521457957
617527360,1552768087
617527360,1634574539
617527360,100000677236457
617527360,100000994600575
617610831,500877806
617610831,504649676
617610831,510952871
617610831,520696299
617610831,522252358
617610831,539810190
617610831,564555053
617610831,604346175
617610831,620302405
617610831,665100132
617610831,672055699
617610831,722772983
617610831,725083823
617610831,762845211
617610831,1000998772
617610831,1127111030
617610831,1254727220
617610831,100000159135551
617610831,100000600083933
617610831,100000940759869
620302405,222401833
620302405,500877806
620302405,504649676
620302405,510952871
620302405,517695435
620302405,520296349
620302405,529071766
620302405,539810190
620302405,542621538
620302405,547691980
620302405,549763097
620302405,552950093
620302405,555572553
620302405,557087412
620302405,563766030
620302405,564030586
620302405,564555053
620302405,566203046
620302405,567291909
620302405,574460971
620302405,589697302
620302405,592342679
620302405,600930241
620302405,604346175
620302405,617527360
620302405,617610831
620302405,630416754
620302405,632458478
620302405,639598680
620302405,645090730
620302405,649115018
620302405,650313877
620302405,665100132
620302405,672055699
620302405,682235885
620302405,683531633
620302405,684165842
620302405,684630835
620302405,684660068
620302405,685081642
620302405,689235259
620302405,695216120
620302405,696993865
620302405,699863289
620302405,700248538
620302405,701491646
620302405,702291099
620302405,708545205
620302405,713517094
620302405,719329997
620302405,725083823
620302405,727563998
620302405,732321950
620302405,790880260
620302405,793452312
620302405,801083603
620302405,805909094
620302405,821469432
620302405,833585471
620302405,837007299
620302405,886895073
620302405,1000998772
620302405,1038023575
620302405,1043382151
620302405,1104192610
620302405,1127111030
620302405,1132636451
620302405,1134171129
620302405,1153485739
620302405,1188655844
620302405,1227610907
620302405,1231948441
620302405,1239202333
620302405,1254727220
620302405,1267639521
620302405,1277747769
620302405,1280599201
620302405,1408486756
620302405,1450843516
620302405,1521457957
620302405,1552768087
620302405,1634574539
620302405,100000015549191
620302405,100000159135551
620302405,100000268401301
620302405,100000276073857
620302405,100000296889367
620302405,100000316500688
620302405,100000350949972
620302405,100000492578077
620302405,100000598302009
620302405,100000600083933
620302405,100000606094454
620302405,100000677236457
620302405,100000953362802
620302405,100000994600575
620302405,100001241356498
620302405,100001509347088
620302405,100002200618965
620792567,517695435
620792567,523415578
620792567,529071766
620792567,555396174
620792567,555572553
620792567,557087412
620792567,566203046
620792567,579486364
620792567,600930241
620792567,617527360
620792567,632458478
620792567,639598680
620792567,641721813
620792567,643232004
620792567,682235885
620792567,683531633
620792567,684121442
620792567,684165842
620792567,684660068
620792567,685081642
620792567,699863289
620792567,701491646
620792567,702291099
620792567,713246848
620792567,713517094
620792567,732321950
620792567,790880260
620792567,793452312
620792567,801083603
620792567,805909094
620792567,806394508
620792567,821469432
620792567,833585471
620792567,837007299
620792567,891305296
620792567,1043382151
620792567,1188655844
620792567,1217832393
620792567,1239202333
620792567,1358276774
620792567,1450843516
620792567,1521457957
620792567,1552768087
620792567,1634574539
620792567,100000268401301
620792567,100000598302009
620792567,100000677236457
620792567,100000994600575
625067145,727563998
625067145,1507134524
625067145,1587395819
625067145,100001390076238
625067145,100002336685387
627865706,520296349
627865706,529071766
627865706,639598680
627865706,684165842
627865706,700248538
627865706,708545205
627865706,790880260
627865706,820774455
627865706,833585471
627865706,837007299
627865706,1486993910
627865706,100000268401301
627865706,100000598302009
627865706,100001296362499
628021773,512732034
628021773,527553225
628021773,544021036
628021773,560841734
628021773,567076954
628021773,575902006
628021773,582429121
628021773,590190627
628021773,600548664
628021773,637227687
628021773,662971783
628021773,669406430
628021773,684630835
628021773,689245963
628021773,695188057
628021773,696993865
628021773,727563998
628021773,786661562
628021773,833175540
628021773,1027062817
628021773,1036636217
628021773,1084369008
628021773,1274064049
628021773,1282165485
628021773,1590753035
628021773,100000015549191
628021773,100000039116078
628021773,100000154432470
628021773,100000266200410
628021773,100000296942506
628021773,100000387260845
628021773,100000552572086
628021773,100000602517018
628021773,100000886153020
628021773,100000940759869
628021773,100001410551480
628021773,100004574255238
628021773,100005649373267
628760671,500877806
628760671,517437788
628760671,517684919
628760671,517712651
628760671,518572083
628760671,534263084
628760671,565266340
628760671,609605536
628760671,669406430
628760671,674728853
628760671,684630835
628760671,696993865
628760671,704866626
628760671,727563998
628760671,1203454984
628760671,1241403557
628760671,1277747769
628760671,100002200618965
629320458,506370
629320458,600949
629320458,601882
629320458,1238013
629320458,1509804
629320458,3331281
629320458,9374187
629320458,17821835
629320458,18200045
629320458,29201512
629320458,37002724
629320458,60711499
629320458,506917852
629320458,508956711
629320458,517426254
629320458,536663246
629320458,540579618
629320458,546179068
629320458,589079010
629320458,589617649
629320458,597778741
629320458,614286230
629320458,615837196
629320458,659781080
629320458,661185194
629320458,671633819
629320458,683511687
629320458,696252057
629320458,718832946
629320458,727563998
629320458,733156388
629320458,763494180
629320458,867730071
629320458,875535240
629320458,892455102
629320458,1030110076
629320458,1038750001
629320458,1049580056
629320458,1050570217
629320458,1068871106
629320458,1073949296
629320458,1076087748
629320458,1108639327
629320458,1120787189
629320458,1227211865
629320458,1230510058
629320458,1232833944
629320458,1327530017
629320458,1343896504
629320458,1363821238
629320458,1428111065
629320458,1447080976
629320458,1473030615
629320458,1479570125
629320458,1481324205
629320458,1533914875
629320458,100000029148865
629320458,100000206954468
629320458,100000331485180
629320458,100000352770318
629320458,100001036653603
629320458,100001791209212
629320458,100002961471223
629320458,100003039814401
629320458,100003743835116
629320458,100003811684814
629320458,100006250084766
630313266,510593119
630313266,512388526
630313266,534505671
630313266,580734621
630313266,652065249
630313266,683754427
630313266,685825565
630313266,726296614
630313266,728551884
630313266,754800570
630313266,777354747
630313266,903970532
630313266,1041788279
630313266,1317437602
630416754,172001256
630416754,202902836
630416754,222401833
630416754,500877806
630416754,504649676
630416754,510952871
630416754,542621538
630416754,547691980
630416754,549763097
630416754,563766030
630416754,564030586
630416754,564555053
630416754,589697302
630416754,592342679
630416754,604346175
630416754,620302405
630416754,645090730
630416754,649115018
630416754,662971783
630416754,665100132
630416754,672055699
630416754,683937650
630416754,684630835
630416754,691700343
630416754,695216120
630416754,695385532
630416754,722772983
630416754,725083823
630416754,805909094
630416754,1000998772
630416754,1043382151
630416754,1104192610
630416754,1127111030
630416754,1132636451
630416754,1134171129
630416754,1254727220
630416754,1267639521
630416754,1277747769
630416754,1408486756
630416754,100000276073857
630416754,100000296889367
630416754,100000350949972
630416754,100000600083933
630416754,100000953362802
630416754,100001241356498
630416754,100002200618965
632458478,503825478
632458478,517695435
632458478,520296349
632458478,529071766
632458478,552950093
632458478,555572553
632458478,557087412
632458478,579486364
632458478,585373266
632458478,600930241
632458478,617527360
632458478,620302405
632458478,620792567
632458478,641721813
632458478,682235885
632458478,683937650
632458478,684121442
632458478,684165842
632458478,684660068
632458478,685081642
632458478,713246848
632458478,713517094
632458478,719329997
632458478,790880260
632458478,793452312
632458478,801083603
632458478,806394508
632458478,820774455
632458478,821469432
632458478,837007299
632458478,891305296
632458478,1043382151
632458478,1188655844
632458478,1217832393
632458478,1486993910
632458478,1521457957
632458478,1552768087
632458478,100000677236457
632458478,100001296362499
633135870,505092154
633135870,674728853
633135870,727563998
637227687,524397039
637227687,527553225
637227687,567076954
637227687,575902006
637227687,591548805
637227687,628021773
637227687,662971783
637227687,684630835
637227687,689245963
637227687,695188057
637227687,755464661
637227687,833175540
637227687,866895623
637227687,1027062817
637227687,1036636217
637227687,1084369008
637227687,1274064049
637227687,1282165485
637227687,1590753035
637227687,1607793628
637227687,100000015549191
637227687,100000039116078
637227687,100000154432470
637227687,100000266200410
637227687,100000296942506
637227687,100000355021124
637227687,100000602517018
637227687,100000694268345
637227687,100001410551480
637227687,100005649373267
638613589,1507134524
638613589,100000056511610
638613589,100001047576460
638613589,100001302084165
638613589,100001395954743
638613589,100001872646854
639598680,517695435
639598680,523415578
639598680,529071766
639598680,552950093
639598680,555572553
639598680,556505516
639598680,567291909
639598680,579486364
639598680,600930241
639598680,620302405
639598680,620792567
639598680,627865706
639598680,650313877
639598680,683531633
639598680,683937650
639598680,684165842
639598680,684660068
639598680,685081642
639598680,699863289
639598680,700248538
639598680,701491646
639598680,702291099
639598680,708545205
639598680,719329997
639598680,790880260
639598680,805909094
639598680,820774455
639598680,833585471
639598680,837007299
639598680,1038023575
639598680,1043382151
639598680,1188655844
639598680,1239202333
639598680,1358276774
639598680,1521457957
639598680,1552768087
639598680,1634574539
639598680,100000268401301
639598680,100000598302009
639598680,100000606094454
639598680,100000994600575
639598680,100001509347088
641567039,500877806
641567039,520696299
641567039,549763097
641567039,564030586
641567039,582429121
641567039,592342679
641567039,655192595
641567039,662971783
641567039,669406430
641567039,684630835
641567039,695385532
641567039,696993865
641567039,722772983
641567039,727563998
641567039,788808777
641567039,1000998772
641567039,1104192610
641567039,1160373039
641567039,1188934029
641567039,1332589006
641567039,1581765364
641567039,100000015549191
641567039,100000159135551
641567039,100000350949972
641567039,100001364571732
641721813,503825478
641721813,517695435
641721813,520296349
641721813,523415578
641721813,529071766
641721813,555396174
641721813,555572553
641721813,557087412
641721813,566203046
641721813,567291909
641721813,579661302
641721813,585373266
641721813,600930241
641721813,617527360
641721813,620792567
641721813,632458478
641721813,643232004
641721813,650313877
641721813,682235885
641721813,683531633
641721813,683937650
641721813,684121442
641721813,684165842
641721813,684660068
641721813,685081642
641721813,689235259
641721813,699863289
641721813,700248538
641721813,701491646
641721813,708545205
641721813,713517094
641721813,719329997
641721813,790880260
641721813,793452312
641721813,801083603
641721813,805909094
641721813,820774455
641721813,821469432
641721813,833585471
641721813,891305296
641721813,1043382151
641721813,1188655844
641721813,1217832393
641721813,1239202333
641721813,1358276774
641721813,1450843516
641721813,1521457957
641721813,1552768087
641721813,100000268401301
641721813,100000598302009
641721813,100000677236457
641721813,100001296362499
643232004,523415578
643232004,620792567
643232004,641721813
643232004,684165842
643232004,1358276774
643232004,1552768087
643232004,1634574539
643232004,100000268401301
645090730,524397039
645090730,542621538
645090730,549769622
645090730,564555053
645090730,592342679
645090730,620302405
645090730,630416754
645090730,649115018
645090730,672055699
645090730,701697524
645090730,1009944166
645090730,1043382151
645090730,1132636451
645090730,1134171129
645090730,1254727220
645090730,1267639521
645090730,1277747769
645090730,1408486756
645090730,100000276073857
645090730,100000296889367
645090730,100000953362802
645090730,100001241356498
645736194,520296349
645736194,523415578
645736194,579661302
645736194,585373266
645736194,682235885
645736194,683531633
645736194,684660068
645736194,701491646
645736194,713517094
645736194,732321950
645736194,790880260
645736194,793452312
645736194,805909094
645736194,820774455
645736194,833585471
645736194,891305296
645736194,1217832393
645736194,1247672375
645736194,1521457957
649115018,509287
649115018,618107
649115018,2102967
649115018,61300726
649115018,101700088
649115018,172001256
649115018,202902836
649115018,222401833
649115018,500877806
649115018,539810190
649115018,542621538
649115018,547691980
649115018,549763097
649115018,563766030
649115018,564030586
649115018,564555053
649115018,565266340
649115018,574460971
649115018,589697302
649115018,592342679
649115018,620302405
649115018,630416754
649115018,645090730
649115018,665100132
649115018,668205692
649115018,672055699
649115018,683937650
649115018,684630835
649115018,691700343
649115018,695216120
649115018,695385532
649115018,715057808
649115018,788808777
649115018,886895073
649115018,1000998772
649115018,1043382151
649115018,1104192610
649115018,1127111030
649115018,1132636451
649115018,1134171129
649115018,1231948441
649115018,1254727220
649115018,1267639521
649115018,1277747769
649115018,1408486756
649115018,100000015549191
649115018,100000127862643
649115018,100000276073857
649115018,100000296889367
649115018,100000350949972
649115018,100000600083933
649115018,100000953362802
649115018,100001241356498
649115018,100002200618965
649980899,510364409
649980899,664276839
649980899,696993865
649980899,704866626
649980899,727563998
649980899,743744890
649980899,1203454984
649980899,1241403557
649980899,100000025552747
649980899,100000585014819
649980899,100001185627870
649980899,100001566266780
649980899,100006544933375
650313877,517695435
650313877,552950093
650313877,555572553
650313877,567291909
650313877,600930241
650313877,620302405
650313877,639598680
650313877,641721813
650313877,683531633
650313877,683937650
650313877,699863289
650313877,700248538
650313877,702767703
650313877,708545205
650313877,713517094
650313877,790880260
650313877,805909094
650313877,820774455
650313877,833585471
650313877,837007299
650313877,1038023575
650313877,1239202333
650313877,1358276774
650313877,1634574539
650313877,100000268401301
650313877,100000598302009
650313877,100000606094454
650313877,100000994600575
650313877,100001509347088
650382899,500877806
650382899,684630835
651053656,660720846
651053656,670188957
651053656,727563998
651053656,1041788279
652065249,510593119
652065249,512388526
652065249,534505671
652065249,630313266
652065249,683754427
652065249,685825565
652065249,726296614
652065249,728551884
652065249,754800570
652065249,777354747
652065249,903970532
652065249,1041788279
652065249,1317437602
652065249,100000415251727
653412424,700097515
653412424,701756679
653412424,817579637
653412424,1507134524
653412424,1733028653
653412424,100000019255672
653412424,100000327272839
653412424,100001047576460
653412424,100001304867403
653412424,100001358295301
653412424,100001395954743
653412424,100002210029282
653412424,100002336685387
653412424,100003221353194
653412424,100006260289314
653412424,100006905500606
655192595,549763097
655192595,641567039
655192595,662971783
655192595,669406430
655192595,684630835
655192595,695385532
655192595,722772983
655192595,788808777
655192595,1160373039
655192595,1188934029
655192595,1332589006
655192595,1581765364
655192595,100000015549191
655192595,100000159135551
655192595,100001135473475
655192595,100001364571732
656780366,1507601
656780366,2259320
656780366,8606965
656780366,12806107
656780366,187701388
656780366,564030586
656780366,684630835
656780366,727563998
656780366,1186901075
659781080,506370
659781080,600949
659781080,601882
659781080,1238013
659781080,1509804
659781080,3331281
659781080,9374187
659781080,17821835
659781080,18200045
659781080,29201512
659781080,37002724
659781080,60711499
659781080,506917852
659781080,508956711
659781080,517426254
659781080,536663246
659781080,540579618
659781080,546179068
659781080,589079010
659781080,589617649
659781080,597778741
659781080,614286230
659781080,615837196
659781080,629320458
659781080,661185194
659781080,671633819
659781080,683511687
659781080,696252057
659781080,733156388
659781080,763494180
659781080,875535240
659781080,892455102
659781080,1030110076
659781080,1038750001
659781080,1049580056
659781080,1050570217
659781080,1068871106
659781080,1073949296
659781080,1076087748
659781080,1091400024
659781080,1108639327
659781080,1120787189
659781080,1227211865
659781080,1230510058
659781080,1232833944
659781080,1327530017
659781080,1343896504
659781080,1363821238
659781080,1428111065
659781080,1447080976
659781080,1473030615
659781080,1479570125
659781080,1481324205
659781080,1533914875
659781080,1677870095
659781080,100000029148865
659781080,100000206954468
659781080,100000331485180
659781080,100000352770318
659781080,100001036653603
659781080,100002961471223
659781080,100003039814401
659781080,100003743835116
659781080,100003811684814
659781080,100006250084766
660720846,534505671
660720846,651053656
660720846,670188957
660720846,689235259
660720846,100000276073857
661185194,506370
661185194,600949
661185194,1238013
661185194,1509804
661185194,3331281
661185194,9374187
661185194,17821835
661185194,29201512
661185194,37002724
661185194,60711499
661185194,506917852
661185194,508956711
661185194,517426254
661185194,536663246
661185194,540579618
661185194,546179068
661185194,589079010
661185194,589617649
661185194,597778741
661185194,614286230
661185194,615837196
661185194,629320458
661185194,659781080
661185194,696252057
661185194,733156388
661185194,763494180
661185194,875535240
661185194,892455102
661185194,1038750001
661185194,1049580056
661185194,1068871106
661185194,1073949296
661185194,1076087748
661185194,1091400024
661185194,1108639327
661185194,1120787189
661185194,1227211865
661185194,1232833944
661185194,1327530017
661185194,1343896504
661185194,1428111065
661185194,1447080976
661185194,1473030615
661185194,1479570125
661185194,1481324205
661185194,100000206954468
661185194,100000331485180
661185194,100000352770318
661185194,100002961471223
661185194,100003039814401
661185194,100003743835116
661185194,100003811684814
661185194,100006250084766
662218215,712710722
662218215,830663429
662218215,1184666948
662218215,1521156582
662218215,1550704506
662218215,1695874652
662218215,100000035299680
662218215,100000192413317
662218215,100000556963205
662218215,100000609656573
662218215,100000683177310
662218215,100000865881439
662218215,100001240372466
662218215,100001327389839
662218215,100002096953173
662218215,100003571990167
662971783,126630
662971783,500877806
662971783,517437788
662971783,517684919
662971783,517712651
662971783,520696299
662971783,524397039
662971783,527553225
662971783,549763097
662971783,567076954
662971783,575902006
662971783,582429121
662971783,628021773
662971783,630416754
662971783,637227687
662971783,641567039
662971783,655192595
662971783,665100132
662971783,669406430
662971783,672055699
662971783,684630835
662971783,689245963
662971783,695188057
662971783,722772983
662971783,788808777
662971783,833175540
662971783,866895623
662971783,1036636217
662971783,1084369008
662971783,1132636451
662971783,1160373039
662971783,1188934029
662971783,1274064049
662971783,1282165485
662971783,1332589006
662971783,1371511134
662971783,1581765364
662971783,1590753035
662971783,1607793628
662971783,1640974425
662971783,100000015549191
662971783,100000154432470
662971783,100000159135551
662971783,100000296942506
662971783,100000694268345
662971783,100000886153020
662971783,100001364571732
662971783,100001410551480
662971783,100005649373267
663093622,500877806
663093622,533173963
663093622,534263084
663093622,534681499
663093622,549763097
663093622,569888241
663093622,609605536
663093622,671667814
663093622,671846619
663093622,674728853
663093622,678220500
663093622,684630835
663093622,696993865
663093622,727563998
663093622,1163091134
663093622,1203454984
663093622,1241403557
663093622,1556089309
663093622,100000323015646
664276839,510364409
664276839,649980899
664276839,704866626
664276839,743744890
664276839,825167487
664276839,1203454984
664276839,1241403557
664276839,1327999476
664276839,100000585014819
664276839,100001185627870
664276839,100001932645554
664276839,100006301447774
665057526,500877806
665057526,517684919
665057526,517712651
665057526,518572083
665057526,541750322
665057526,549763097
665057526,565266340
665057526,669406430
665057526,674728853
665057526,682758760
665057526,684630835
665057526,696993865
665057526,727563998
665057526,1241403557
665057526,1556089309
665057526,100000015549191
665100132,420874
665100132,618107
665100132,2102967
665100132,7946012
665100132,101700088
665100132,172001256
665100132,202902836
665100132,504649676
665100132,510952871
665100132,512732034
665100132,527553225
665100132,539810190
665100132,542621538
665100132,549763097
665100132,552801470
665100132,555572553
665100132,563766030
665100132,564555053
665100132,567076954
665100132,574460971
665100132,582429121
665100132,589697302
665100132,590190627
665100132,592342679
665100132,600548664
665100132,604346175
665100132,617610831
665100132,620302405
665100132,630416754
665100132,649115018
665100132,662971783
665100132,669406430
665100132,672055699
665100132,684630835
665100132,689245963
665100132,691700343
665100132,695188057
665100132,695216120
665100132,695385532
665100132,696993865
665100132,725083823
665100132,727563998
665100132,762845211
665100132,788808777
665100132,833175540
665100132,866895623
665100132,886895073
665100132,1000998772
665100132,1027062817
665100132,1036636217
665100132,1043382151
665100132,1084369008
665100132,1104192610
665100132,1132636451
665100132,1134171129
665100132,1188934029
665100132,1231948441
665100132,1254727220
665100132,1267639521
665100132,1274064049
665100132,1277747769
665100132,1282165485
665100132,1371511134
665100132,1408486756
665100132,1505173569
665100132,1507134524
665100132,1590753035
665100132,1607793628
665100132,1640974425
665100132,100000015549191
665100132,100000154432470
665100132,100000266200410
665100132,100000276073857
665100132,100000296889367
665100132,100000296942506
665100132,100000316500688
665100132,100000350949972
665100132,100000425959938
665100132,100000492578077
665100132,100000552572086
665100132,100000600083933
665100132,100000694268345
665100132,100000886153020
665100132,100000940759869
665100132,100000953362802
665100132,100001241356498
665100132,100001410551480
665100132,100001500826835
665100132,100002200618965
665100132,100004574255238
665425071,517712651
665425071,684630835
665425071,727563998
665425071,807649287
665425071,100000316500688
665425071,100000612525346
666281883,712942270
666281883,725083823
666281883,727563998
666281883,1507134524
666281883,1733028653
666281883,100000019255672
666281883,100001047576460
666281883,100001358295301
666281883,100001395954743
666281883,100002210029282
666281883,100002336685387
666281883,100005894585972
666281883,100006260289314
666281883,100006905500606
668205692,410769
668205692,4801121
668205692,101700088
668205692,522252358
668205692,542621538
668205692,564555053
668205692,592342679
668205692,649115018
668205692,701697524
668205692,886895073
668205692,1009944166
668205692,1043382151
668205692,1104192610
668205692,1254727220
668205692,1267639521
668205692,1277747769
668205692,100000953362802
668205692,100001241356498
669406430,500877806
669406430,517684919
669406430,517712651
669406430,518572083
669406430,549763097
669406430,582429121
669406430,592342679
669406430,628021773
669406430,628760671
669406430,641567039
669406430,655192595
669406430,662971783
669406430,665057526
669406430,665100132
669406430,674728853
669406430,684630835
669406430,696993865
669406430,722772983
669406430,727563998
669406430,788808777
669406430,1160373039
669406430,1188934029
669406430,1332589006
669406430,1581765364
669406430,100000015549191
669406430,100001364571732
670188957,534505671
670188957,651053656
670188957,660720846
670188957,689235259
671633819,506370
671633819,9374187
671633819,17821835
671633819,29201512
671633819,60711499
671633819,506917852
671633819,508956711
671633819,540579618
671633819,546179068
671633819,614286230
671633819,615837196
671633819,629320458
671633819,659781080
671633819,733156388
671633819,763494180
671633819,892455102
671633819,1108639327
671633819,1473030615
671633819,1481324205
671633819,100000206954468
671633819,100000331485180
671667814,500877806
671667814,663093622
671667814,671846619
671667814,674728853
671667814,678220500
671667814,684630835
671667814,696993865
671667814,727563998
671667814,833495649
671667814,100000612525346
671846619,500877806
671846619,504578371
671846619,517684919
671846619,533173963
671846619,534263084
671846619,534681499
671846619,549763097
671846619,565266340
671846619,569888241
671846619,609605536
671846619,663093622
671846619,671667814
671846619,674728853
671846619,678220500
671846619,684630835
671846619,696993865
671846619,727563998
671846619,1163091134
671846619,1297942636
671846619,1556089309
671846619,100000015549191
671846619,100000323015646
671846619,100000612525346
672055699,222401833
672055699,500877806
672055699,539810190
672055699,542621538
672055699,547691980
672055699,549763097
672055699,564030586
672055699,564555053
672055699,574460971
672055699,590190627
672055699,592342679
672055699,617610831
672055699,620302405
672055699,630416754
672055699,645090730
672055699,649115018
672055699,662971783
672055699,665100132
672055699,674728853
672055699,691700343
672055699,695216120
672055699,695385532
672055699,788808777
672055699,833175540
672055699,886895073
672055699,1043382151
672055699,1104192610
672055699,1127111030
672055699,1132636451
672055699,1134171129
672055699,1254727220
672055699,1267639521
672055699,1277747769
672055699,1408486756
672055699,100000276073857
672055699,100000296889367
672055699,100000350949972
672055699,100000600083933
672055699,100000953362802
672055699,100001241356498
672055699,100002200618965
673761612,580745101
673761612,811179486
673761612,1148020911
673761612,1162102036
673761612,1507134524
673761612,1773774918
673761612,100000056511610
673761612,100001047576460
673761612,100001395954743
673761612,100001730482403
673761612,100001839140329
673761612,100003004570328
674728853,500877806
674728853,505092154
674728853,517426254
674728853,517437788
674728853,517684919
674728853,517712651
674728853,518572083
674728853,533173963
674728853,534263084
674728853,534681499
674728853,549763097
674728853,569888241
674728853,609605536
674728853,617527360
674728853,628760671
674728853,633135870
674728853,663093622
674728853,665057526
674728853,669406430
674728853,671667814
674728853,671846619
674728853,672055699
674728853,678220500
674728853,684630835
674728853,684660068
674728853,696993865
674728853,727563998
674728853,762845211
674728853,807649287
674728853,1203454984
674728853,1241403557
674728853,1297942636
674728853,1556089309
678220500,500877806
678220500,504578371
678220500,517712651
678220500,518572083
678220500,549763097
678220500,663093622
678220500,671667814
678220500,671846619
678220500,674728853
678220500,684630835
678220500,696993865
678220500,713517094
678220500,727563998
678220500,1241403557
678220500,1556089309
678220500,100000612525346
682235885,503825478
682235885,504649676
682235885,520296349
682235885,523415578
682235885,529071766
682235885,555396174
682235885,557087412
682235885,579486364
682235885,579661302
682235885,585373266
682235885,600930241
682235885,620302405
682235885,620792567
682235885,632458478
682235885,641721813
682235885,645736194
682235885,682961145
682235885,683531633
682235885,683937650
682235885,684121442
682235885,684660068
682235885,685081642
682235885,699863289
682235885,701491646
682235885,708545205
682235885,719329997
682235885,790880260
682235885,793452312
682235885,801083603
682235885,805909094
682235885,820774455
682235885,821469432
682235885,833585471
682235885,837007299
682235885,891305296
682235885,1043382151
682235885,1188655844
682235885,1521457957
682235885,1552768087
682235885,100000316500688
682235885,100000472993808
682235885,100000492578077
682758760,500877806
682758760,517437788
682758760,517684919
682758760,517712651
682758760,518572083
682758760,541750322
682758760,565266340
682758760,665057526
682961145,557087412
682961145,566203046
682961145,617527360
682961145,682235885
682961145,684121442
682961145,684165842
682961145,685081642
682961145,699863289
682961145,701491646
682961145,708281695
682961145,713517094
682961145,722772983
682961145,805909094
682961145,820774455
682961145,821469432
682961145,833585471
682961145,891305296
682961145,1188655844
682961145,1239202333
682961145,1296764268
682961145,1521457957
682961145,100000677236457
683511687,506370
683511687,600949
683511687,601882
683511687,1238013
683511687,1509804
683511687,9374187
683511687,17821835
683511687,18200045}]});
